Date,Open,High,Low,Close,Volume
2024-03-22 00:00:00-04:00,169.43502131669698,171.11762188852518,169.0048162478266,170.6013641357422,4084000
2024-03-25 00:00:00-04:00,171.1271553798236,171.31835598785338,170.2954247116748,170.67782592773438,4366400
2024-03-26 00:00:00-04:00,171.3470416609926,171.8632993681271,170.53443540001703,171.30880737304688,4392400
2024-03-27 00:00:00-04:00,171.89197302976822,172.637665615188,170.94551032319478,172.41778564453125,5073500
2024-03-28 00:00:00-04:00,173.03917989332422,174.28200564987114,172.36997051292832,174.09080505371094,5418700
2024-04-01 00:00:00-04:00,173.88048780340338,173.89959765250535,171.35660189319285,172.8097381591797,3502100
2024-04-02 00:00:00-04:00,171.5000025292219,173.06787086318465,170.65870234447604,172.74282836914062,4523800
2024-04-03 00:00:00-04:00,172.77150833317188,173.61280852084948,168.8327203411749,169.53060913085938,5893000
2024-04-04 00:00:00-04:00,169.8365381526862,169.88434195510325,160.08516055417732,160.51536560058594,10539000
2024-04-05 00:00:00-04:00,160.6109597598805,163.51724689886493,159.93218083279618,162.5229949951172,7029700
2024-04-08 00:00:00-04:00,161.76775544708593,164.40635894984524,160.99336888510814,162.33180236816406,4745000
2024-04-09 00:00:00-04:00,162.26487434871305,163.04881583683382,160.03735143664468,162.65684509277344,5934000
2024-04-10 00:00:00-04:00,161.17502248033531,162.48477666470438,159.99912477974163,161.59567260742188,3231700
2024-04-11 00:00:00-04:00,161.75818703598515,161.9207082895549,159.8748310568648,160.15208435058594,3307000
2024-04-12 00:00:00-04:00,158.68536164982544,158.68536164982544,154.39135503275824,156.5914306640625,7029400
2024-04-15 00:00:00-04:00,158.75292495055928,158.92660816845313,155.83878381777416,156.00282287597656,5433700
2024-04-16 00:00:00-04:00,156.49491930140164,158.0002472764345,156.398433545556,156.84230041503906,4881300
2024-04-17 00:00:00-04:00,158.3958701219302,158.96519941655717,157.5081216242204,158.49237060546875,4792200
2024-04-18 00:00:00-04:00,159.1774872122825,161.57054899780726,158.66605232299997,158.88800048828125,4480100
2024-04-19 00:00:00-04:00,159.23537073432547,160.7599869676005,157.5274124309109,160.57664489746094,5532400
2024-04-22 00:00:00-04:00,161.80213087165117,163.6451811817708,161.0687772455297,162.00477600097656,5580700
2024-04-23 00:00:00-04:00,162.68024332763068,164.3978460373344,162.3232180176979,163.59693908691406,4084100
2024-04-24 00:00:00-04:00,162.61268519100162,163.18199973126318,160.8950826880359,161.9179229736328,4074700
2024-04-25 00:00:00-04:00,161.78282121897448,163.3556729079415,159.76608797016277,161.42578125,5503700
2024-04-26 00:00:00-04:00,161.23280517713675,161.58984516858368,152.12371362249291,154.024658203125,10721700
2024-04-29 00:00:00-04:00,153.9957095383078,155.88700994264374,153.00181645928558,155.85806274414062,6219000
2024-04-30 00:00:00-04:00,155.6168258559603,157.33442834075768,154.09220960196717,156.9387969970703,5484800
2024-05-01 00:00:00-04:00,156.40808118820664,157.95200055518978,155.4913855057694,156.05105590820312,5176400
2024-05-02 00:00:00-04:00,156.4852854762102,156.745825009619,152.57725137070568,155.17295837402344,5904300
2024-05-03 00:00:00-04:00,155.5106945671422,158.4923740521016,155.10541903049878,158.04849243164062,5849900
2024-05-06 00:00:00-04:00,158.6467514574664,158.85904072334924,155.35628256018725,157.025634765625,5834600
2024-05-07 00:00:00-04:00,157.63357838770494,158.24149907641953,156.2151065966425,156.8519744873047,5301700
2024-05-08 00:00:00-04:00,156.45630697612242,157.1896604626729,154.26587594968728,154.82554626464844,5906700
2024-05-09 00:00:00-04:00,155.1729445768825,155.66507639888667,154.4106438103488,154.77731323242188,3570000
2024-05-10 00:00:00-04:00,155.07644465759333,155.78085096281828,154.72906358363642,155.1150360107422,3509500
2024-05-13 00:00:00-04:00,155.62646484375,156.87125323030716,155.16329496042658,155.62646484375,3505900
2024-05-14 00:00:00-04:00,155.9835078048207,156.56248126763816,154.1211691783265,155.9256134033203,4025000
2024-05-15 00:00:00-04:00,156.62037653243434,158.65641309855917,156.19579795388213,158.04849243164062,5261300
2024-05-16 00:00:00-04:00,157.7204222039673,159.14853817439123,156.49493665001646,158.58888244628906,4642000
2024-05-17 00:00:00-04:00,159.59241055738664,160.65385699511413,158.72396508935995,160.5863037109375,5152200
2024-05-20 00:00:00-04:00,160.1906725954016,160.5863039704582,158.64676790264724,158.79150390625,3058700
2024-05-21 00:00:00-04:00,159.57309827417674,159.90119106932306,156.80370826145509,157.2186279296875,3645200
2024-05-22 00:00:00-04:00,155.90633052435746,156.26335582866952,153.6000954754871,154.01502990722656,6904900
2024-05-23 00:00:00-04:00,153.4553384824932,154.42992849759509,152.22985312123646,152.7123260498047,5672900
2024-05-24 00:00:00-04:00,152.8088301720044,153.21410567480535,150.87893841167292,151.5543975830078,3689900
2024-05-28 00:00:00-04:00,150.86930392140079,150.86930392140079,148.5534248262547,149.8946990966797,5533500
2024-05-29 00:00:00-04:00,149.4604683741095,150.89824305140206,148.29287736821468,149.3639678955078,4254500
2024-05-30 00:00:00-04:00,149.22887477852495,150.9464772707657,148.19639034109974,150.8306884765625,4311100
2024-05-31 00:00:00-04:00,151.1587626900523,155.97384781965454,150.7245399989519,155.58787536621094,15664400
2024-06-03 00:00:00-04:00,154.39134968888035,157.46952957912745,153.2623647111492,154.57469177246094,4467800
2024-06-04 00:00:00-04:00,154.5746877649349,157.10284133889496,154.16941224937761,156.45632934570312,4215500
2024-06-05 00:00:00-04:00,157.18969965750102,160.16173514496515,156.47564903104853,159.6406707763672,5100500
2024-06-06 00:00:00-04:00,159.6888993638629,162.96006531593295,158.58886164698728,162.6609344482422,5186700
2024-06-07 00:00:00-04:00,163.07586460693125,164.36888863871607,161.9082735356645,163.48114013671875,3781700
2024-06-10 00:00:00-04:00,163.07586784918846,164.76452328549664,161.81179099269144,164.4846954345703,4247500
2024-06-11 00:00:00-04:00,164.2820414103707,164.65836972684792,161.55124271433107,161.82142639160156,3790200
2024-06-12 00:00:00-04:00,161.99512952430297,162.63198265612795,159.2450276988572,160.2678680419922,4725600
2024-06-13 00:00:00-04:00,160.18103761965818,161.04948313887644,159.2160916099012,160.72140502929688,3690800
2024-06-14 00:00:00-04:00,160.63455608086323,163.30746052842758,160.18103029909182,162.68023681640625,4377600
2024-06-17 00:00:00-04:00,162.4968803389304,164.42677209936377,161.4933431020235,163.7320098876953,4076000
2024-06-18 00:00:00-04:00,164.46538567190285,166.94528904059666,163.91535942764912,165.35313415527344,4250900
2024-06-20 00:00:00-04:00,165.17943522836592,166.75230178685678,164.06010915329819,166.0961456298828,5847500
2024-06-21 00:00:00-04:00,166.64616763108987,166.86810108356931,163.6451850473973,164.41714477539062,12308100
2024-06-24 00:00:00-04:00,165.13120510855177,167.33128069628486,164.71627069368714,166.6847686767578,6249900
2024-06-25 00:00:00-04:00,166.06719395255132,167.33127071562538,164.63906343075095,164.76451110839844,5712700
2024-06-26 00:00:00-04:00,164.32062812843415,166.30842901780403,164.18553629361344,165.15048217773438,5576100
2024-06-27 00:00:00-04:00,165.28558707427035,165.54612660626577,161.86968485305866,163.06622314453125,5382000
2024-06-28 00:00:00-04:00,164.03117167718247,165.79702457923065,163.12412010437998,165.50753784179688,24463400
2024-07-01 00:00:00-04:00,165.26630262624536,167.7848122307576,163.59693547449126,164.39784240722656,5194500
2024-07-02 00:00:00-04:00,162.71882928293314,162.71882928293314,159.65029371250893,160.14242553710938,5965500
2024-07-03 00:00:00-04:00,160.26786910752494,161.24247393914405,157.78796567546195,158.09674072265625,3527600
2024-07-05 00:00:00-04:00,158.94589500265093,161.44510143131063,157.8941074711325,161.38720703125,5978300
2024-07-08 00:00:00-04:00,160.70208861034493,161.84073246351494,159.81434012212932,160.68280029296875,3500200
2024-07-09 00:00:00-04:00,161.1652713113039,162.62233434655445,159.08098459514875,162.15916442871094,4224600
2024-07-10 00:00:00-04:00,161.5801871738869,162.54513306889237,160.28716320831697,162.24600219726562,3887800
2024-07-11 00:00:00-04:00,161.64775912569272,164.37855809085727,161.48372007146259,163.9539794921875,3689500
2024-07-12 00:00:00-04:00,164.64871104985377,165.61365687613406,163.9442899954577,164.31097412109375,4133500
2024-07-15 00:00:00-04:00,164.48629126252837,165.90804589229666,163.03530865511794,163.62933349609375,2395100
2024-07-16 00:00:00-04:00,164.18439957497876,165.40166227983724,162.8794826624059,164.7686767578125,3829500
2024-07-17 00:00:00-04:00,165.07056175232754,171.13741000058752,165.07056175232754,170.67971801757812,6983200
2024-07-18 00:00:00-04:00,169.88119218437078,172.05278484351416,166.24888417564696,166.6578826904297,5957800
2024-07-19 00:00:00-04:00,169.1216111377788,169.2969046958665,166.7357791832792,167.80697631835938,4293600
2024-07-22 00:00:00-04:00,168.78078823016853,170.15384929669978,167.49535165483724,169.0631866455078,4066900
2024-07-23 00:00:00-04:00,168.78077991540604,170.01750808961253,168.2451813687369,168.61521911621094,2933800
2024-07-24 00:00:00-04:00,168.6639297152699,171.97489342947642,168.42047715654138,171.59510803222656,6117700
2024-07-25 00:00:00-04:00,172.36440513211957,181.23581663469864,167.30059507182239,177.3990020751953,9442200
2024-07-26 00:00:00-04:00,178.64547748964907,181.95644107164557,177.34057539316993,180.31069946289062,6948800
2024-07-29 00:00:00-04:00,179.22002611312547,181.25530076319194,175.80195759475708,177.17503356933594,5458500
2024-07-30 00:00:00-04:00,178.78180311021944,182.79391106023132,177.81774056490883,181.8882598876953,6032200
2024-07-31 00:00:00-04:00,181.50847610806863,182.58940598587154,178.64547184474395,180.4665069580078,6473900
2024-08-01 00:00:00-04:00,182.85233729053985,185.96852682025641,181.87852713380568,184.7415313720703,6595500
2024-08-02 00:00:00-04:00,185.97827648201994,188.83154822744103,181.57666487197662,184.33253479003906,6303900
2024-08-05 00:00:00-04:00,182.54071664113224,184.33252381959997,178.2462101488556,179.53164672851562,6459300
2024-08-06 00:00:00-04:00,180.5736024564081,182.9010228955953,178.28515760210772,180.84628295898438,4273200
2024-08-07 00:00:00-04:00,182.97893700818676,184.62467868096252,181.10922314217768,182.59915161132812,6351000
2024-08-08 00:00:00-04:00,182.02459688589147,185.71534578564246,182.02459688589147,185.4134521484375,5744600
2024-08-09 00:00:00-04:00,185.78349405985674,186.00746622756012,183.17369006285884,184.95574951171875,3206500
2024-08-12 00:00:00-04:00,185.10183139365625,185.57900370691326,182.78415852806992,185.19920349121094,4808300
2024-08-13 00:00:00-04:00,185.569259189846,186.91312194731242,184.42017034906323,186.22171020507812,3477300
2024-08-14 00:00:00-04:00,185.99773798334783,188.286197771311,185.4816197944308,187.9453582763672,4153400
2024-08-15 00:00:00-04:00,189.39634904272467,189.88325413731417,186.28014455002042,188.3348846435547,4719900
2024-08-16 00:00:00-04:00,188.80231183984242,189.16261683125543,187.23447694381144,188.82177734375,3674900
2024-08-19 00:00:00-04:00,188.33488201851594,192.01588329357315,188.2862033970669,191.71400451660156,4309300
2024-08-20 00:00:00-04:00,191.95746023386624,192.30803249724644,189.0457772705348,191.0128631591797,3631800
2024-08-21 00:00:00-04:00,191.29527995885547,192.1717032038643,190.54544193686772,191.38291931152344,4250400
2024-08-22 00:00:00-04:00,191.85034977480055,192.36646801257245,190.23383607154238,191.22711181640625,3676700
2024-08-23 00:00:00-04:00,192.08404418073977,192.79492140041208,191.0907537080608,192.37619018554688,4720300
2024-08-26 00:00:00-04:00,192.38594121447608,192.78520696367158,190.9349735227216,192.2690887451172,4182300
2024-08-27 00:00:00-04:00,192.8046735013973,193.10655226503502,190.06825454711358,190.78887939453125,2504500
2024-08-28 00:00:00-04:00,190.39935327714102,191.09075012107107,188.9483708913055,190.28248596191406,3910200
2024-08-29 00:00:00-04:00,190.86678399626746,191.29526282760276,188.7730981767084,190.06825256347656,4538300
2024-08-30 00:00:00-04:00,190.13644943574116,191.35371223622604,189.0847325930224,191.16868591308594,3820800
2024-09-03 00:00:00-04:00,191.0031187886563,194.7133330159078,190.96417292138932,192.5125274658203,4872400
2024-09-04 00:00:00-04:00,193.47658765662553,194.64517168884652,191.29526249602787,191.85032653808594,4214300
2024-09-05 00:00:00-04:00,191.80166402893394,191.9672099802648,187.1273720849426,187.8090362548828,5902800
2024-09-06 00:00:00-04:00,188.40305848919607,189.6398015900194,187.77982056248808,188.3348846435547,4312600
2024-09-09 00:00:00-04:00,189.863780757881,191.46082893252193,188.86075741485942,191.2758026123047,3606900
2024-09-10 00:00:00-04:00,190.9836413630282,194.2459113006523,187.85771911084424,194.12905883789062,6333300
2024-09-11 00:00:00-04:00,192.5027986750213,192.5027986750213,188.35437245441165,189.4937286376953,4909300
