Date,Open,High,Low,Close,Volume
2024-03-22 00:00:00-04:00,603.6747201945382,603.8136736099256,598.7898380251629,602.7811279296875,362400
2024-03-25 00:00:00-04:00,603.3470322528841,603.7838901345999,597.7870779391881,600.4876098632812,325500
2024-03-26 00:00:00-04:00,601.1230753914725,606.1965414874419,599.6834259081594,605.7398071289062,327600
2024-03-27 00:00:00-04:00,609.8403012728426,610.6048177534043,598.0451984819819,607.4872436523438,525000
2024-03-28 00:00:00-04:00,607.447645627691,610.7141118807597,605.0052041619111,609.552490234375,309900
2024-04-01 00:00:00-04:00,609.6120168634844,612.0941504826354,600.0508333145975,600.1004638671875,302500
2024-04-02 00:00:00-04:00,598.6012464112928,598.8693362342535,589.1790768739411,597.7772216796875,396600
2024-04-03 00:00:00-04:00,598.1643787100937,608.4603245616623,598.1643787100937,606.0178833007812,347800
2024-04-04 00:00:00-04:00,611.4983609561234,616.3434898228362,599.6535679683376,599.7727661132812,430600
2024-04-05 00:00:00-04:00,603.4761397982121,617.8328212767822,600.199735812353,614.9832763671875,397300
2024-04-08 00:00:00-04:00,616.313680111494,622.191354623867,613.841485113847,617.088134765625,438500
2024-04-09 00:00:00-04:00,617.4257143199989,617.4257143199989,599.0479889250671,606.2660522460938,457500
2024-04-10 00:00:00-04:00,590.6386259901461,606.6533575986921,583.470192295686,602.2152709960938,386000
2024-04-11 00:00:00-04:00,600.9343937779515,606.8716370780397,599.5940054731151,602.7413940429688,283600
2024-04-12 00:00:00-04:00,597.509040895991,602.4435532989258,595.8708087145699,597.806884765625,239100
2024-04-15 00:00:00-04:00,609.790690635671,615.0627397371433,593.5675001030033,594.9574584960938,442800
2024-04-16 00:00:00-04:00,597.3799393013426,597.5983985289367,587.7393123779777,590.9859619140625,344100
2024-04-17 00:00:00-04:00,592.3958791838681,595.7616667320483,586.2203601629483,588.6826171875,494700
2024-04-18 00:00:00-04:00,592.6838486460373,592.6838486460373,577.6818483310705,582.9340209960938,541600
2024-04-19 00:00:00-04:00,585.5849795212443,590.1521419598873,568.4781331855912,571.7744140625,1077000
2024-04-22 00:00:00-04:00,573.6409263756244,584.7211436187237,570.781503745348,580.1441040039062,336800
2024-04-23 00:00:00-04:00,581.4149306517604,592.961820618165,580.7298593772639,590.1421508789062,300000
2024-04-24 00:00:00-04:00,588.4939239515138,594.3716591870204,580.958201252417,587.5904541015625,331800
2024-04-25 00:00:00-04:00,580.2929894912821,596.1190748898086,574.3160533142033,592.802978515625,408300
2024-04-26 00:00:00-04:00,594.5105576829245,602.06621674099,594.5105576829245,600.666259765625,386200
2024-04-29 00:00:00-04:00,601.6095336674067,603.6448708215519,594.5205465305321,598.3331298828125,517000
2024-04-30 00:00:00-04:00,595.9105582257291,602.0860766170356,578.0788912783779,582.8743896484375,821900
2024-05-01 00:00:00-04:00,582.536900433962,599.0679350447533,572.2807676607414,586.6373901367188,649200
2024-05-02 00:00:00-04:00,587.6600353105603,591.4527427113944,576.3911124423652,585.7438354492188,593600
2024-05-03 00:00:00-04:00,591.2541160192502,594.3815677539762,584.0360526770679,586.80615234375,492000
2024-05-06 00:00:00-04:00,592.7533772310572,598.3133322281814,589.7847551558625,595.5035400390625,361300
2024-05-07 00:00:00-04:00,596.2978256449409,600.1401632969959,591.3236206196866,594.530517578125,339100
2024-05-08 00:00:00-04:00,593.3887679473899,595.6723793680427,590.2215630089432,592.3760986328125,284600
2024-05-09 00:00:00-04:00,593.8553863383787,599.6834307261615,591.3732529330551,598.88916015625,269200
2024-05-10 00:00:00-04:00,602.2549816918228,609.185079160138,601.5301574891425,606.0675048828125,339400
2024-05-13 00:00:00-04:00,608.3907671002012,608.8772555462107,600.9840592883526,603.7044677734375,321800
2024-05-14 00:00:00-04:00,603.1286073533054,604.419365212975,598.5714443221846,601.7982177734375,346300
